ID_Pedido,ID_Cliente,Data_Pedido,Produto,Categoria,Preco_Unitario,Quantidade,Valor_Total
7181,1354,2025-03-26,Bolsa de Couro,Moda e Acessórios,177.75,1,177.75
7182,607,2025-06-11,Bolsa de Couro,Moda e Acessórios,176.04,4,704.16
7183,456,2025-05-06,Barraca de Camping,Esportes e Lazer,271.02,4,1084.08
7184,1370,2023-10-27,Barraca de Camping,Esportes e Lazer,258.45,1,258.45
7185,1073,2024-12-11,Smartphone,Eletrônicos,1210.3,1,1210.3
7186,331,2025-05-26,Panela de Pressão,Casa e Cozinha,137.17,1,137.17
7187,215,2024-11-11,Romance,Livros,34.03,2,68.06
7188,367,2024-12-17,Smartwatch,Eletrônicos,462.27,3,1386.81
7189,1413,2024-02-26,Smartwatch,Eletrônicos,470.7,1,470.7
7190,341,2024-02-07,Jogo de Pratos,Casa e Cozinha,102.04,1,102.04
7191,794,2023-12-05,Notebook,Eletrônicos,2365.25,2,4730.5
7192,1072,2024-05-30,Liquidificador,Casa e Cozinha,75.78,2,151.56
7193,1393,2024-12-11,Biografia,Livros,48.09,2,96.18
7194,587,2025-02-17,Tênis,Moda e Acessórios,188.89,1,188.89
7195,425,2024-12-10,Liquidificador,Casa e Cozinha,85.19,1,85.19
7196,1159,2024-09-28,Smartphone,Eletrônicos,1134.87,1,1134.87
7197,351,2023-10-29,Jogo de Pratos,Casa e Cozinha,108.77,1,108.77
7198,771,2024-07-21,Autoajuda,Livros,28.69,1,28.69
7199,354,2023-08-09,Smartwatch,Eletrônicos,467.11,1,467.11
7200,1490,2024-09-26,Romance,Livros,32.95,1,32.95
7201,188,2024-10-11,Bolsa de Couro,Moda e Acessórios,166.43,1,166.43
7202,1440,2024-11-18,Bicicleta Ergométrica,Esportes e Lazer,716.95,1,716.95
7203,1043,2024-10-21,Biografia,Livros,50.05,1,50.05
7204,1034,2025-03-14,Corda de Pular,Esportes e Lazer,19.81,5,99.05
7205,477,2025-01-02,Bicicleta Ergométrica,Esportes e Lazer,674.07,1,674.07
7206,934,2024-10-05,Biografia,Livros,51.54,2,103.08
7207,1385,2025-06-15,Notebook,Eletrônicos,2251.74,1,2251.74
7208,732,2025-03-06,Ficção Científica,Livros,37.4,1,37.4
7209,309,2023-12-02,Fantasia,Livros,42.41,1,42.41
7210,1103,2024-01-16,Camiseta,Moda e Acessórios,53.92,3,161.76
7211,755,2024-04-12,Panela de Pressão,Casa e Cozinha,147.2,3,441.6
7212,1195,2023-11-26,Tablet,Eletrônicos,813.0,3,2439.0
7213,305,2025-03-01,Bicicleta Ergométrica,Esportes e Lazer,753.27,1,753.27
7214,992,2024-08-17,Liquidificador,Casa e Cozinha,78.9,5,394.5
7215,845,2024-05-27,Tablet,Eletrônicos,729.77,5,3648.85
7216,128,2024-02-27,Fantasia,Livros,41.39,2,82.78
7217,785,2024-10-14,Smartphone,Eletrônicos,1093.22,1,1093.22
7218,764,2024-08-13,Tênis,Moda e Acessórios,184.75,1,184.75
7219,1156,2025-01-31,Romance,Livros,36.05,1,36.05
7220,1273,2024-05-23,Camiseta,Moda e Acessórios,45.96,1,45.96
7221,176,2023-10-18,Aspirador de Pó,Casa e Cozinha,304.42,2,608.84
7222,171,2023-12-30,Cafeteira,Casa e Cozinha,122.0,1,122.0
7223,771,2024-06-07,Tablet,Eletrônicos,851.07,1,851.07
7224,1318,2024-09-19,Bolsa de Couro,Moda e Acessórios,177.93,1,177.93
7225,1297,2025-06-06,Smartwatch,Eletrônicos,466.3,1,466.3
7226,165,2023-12-07,Tênis,Moda e Acessórios,214.36,1,214.36
7227,506,2024-12-22,Notebook,Eletrônicos,2408.11,1,2408.11
7228,425,2024-02-20,Romance,Livros,36.46,5,182.3
7229,152,2023-09-13,Panela de Pressão,Casa e Cozinha,157.36,1,157.36
7230,419,2024-08-15,Biografia,Livros,52.29,1,52.29
7231,633,2024-05-22,Bola de Futebol,Esportes e Lazer,62.61,5,313.05
7232,1028,2023-08-20,Corda de Pular,Esportes e Lazer,21.71,2,43.42
7233,763,2024-02-20,Bolsa de Couro,Moda e Acessórios,195.51,2,391.02
7234,934,2025-05-25,Smartwatch,Eletrônicos,511.51,1,511.51
7235,1183,2024-09-25,Calça Jeans,Moda e Acessórios,126.61,3,379.83
7236,718,2025-07-05,Notebook,Eletrônicos,2492.01,1,2492.01
7237,1046,2023-11-08,Bola de Futebol,Esportes e Lazer,55.02,1,55.02
7238,1363,2025-07-11,Smartphone,Eletrônicos,1257.94,1,1257.94
7239,647,2024-06-09,Smartwatch,Eletrônicos,511.78,1,511.78
7240,867,2024-11-18,Corda de Pular,Esportes e Lazer,20.68,1,20.68
7241,384,2024-07-04,Panela de Pressão,Casa e Cozinha,155.99,1,155.99
7242,969,2024-03-07,Corda de Pular,Esportes e Lazer,21.02,1,21.02
7243,1185,2023-12-15,Bicicleta Ergométrica,Esportes e Lazer,651.06,2,1302.12
7244,166,2023-09-18,Jogo de Pratos,Casa e Cozinha,91.59,1,91.59
7245,1306,2025-01-02,Camiseta,Moda e Acessórios,51.65,1,51.65
7246,1365,2023-11-27,Ficção Científica,Livros,36.89,1,36.89
7247,642,2024-02-12,Cafeteira,Casa e Cozinha,111.52,1,111.52
7248,967,2025-06-21,Tablet,Eletrônicos,843.0,4,3372.0
7249,367,2025-07-12,Corda de Pular,Esportes e Lazer,20.0,1,20.0
7250,435,2024-01-27,Aspirador de Pó,Casa e Cozinha,325.01,1,325.01
7251,319,2024-04-17,Ficção Científica,Livros,37.39,2,74.78
7252,496,2024-12-15,Ficção Científica,Livros,42.53,3,127.59
7253,538,2024-03-04,Autoajuda,Livros,31.81,1,31.81
7254,991,2023-10-14,Romance,Livros,38.01,2,76.02
7255,1337,2024-12-11,Tablet,Eletrônicos,752.52,2,1505.04
7256,311,2025-06-12,Carregador Portátil,Eletrônicos,88.68,2,177.36
7257,476,2024-11-04,Carregador Portátil,Eletrônicos,98.91,1,98.91
7258,1238,2025-02-19,Bolsa de Couro,Moda e Acessórios,177.42,1,177.42
7259,840,2024-11-14,Bicicleta Ergométrica,Esportes e Lazer,733.47,1,733.47
7260,806,2024-03-27,Smartphone,Eletrônicos,1231.38,1,1231.38
7261,331,2025-04-21,Smartphone,Eletrônicos,1130.82,4,4523.28
7262,192,2025-06-25,Smartphone,Eletrônicos,1097.79,1,1097.79
7263,151,2023-12-20,Bicicleta Ergométrica,Esportes e Lazer,767.99,4,3071.96
7264,1267,2024-09-18,Calça Jeans,Moda e Acessórios,108.08,2,216.16
7265,1022,2023-10-17,Ficção Científica,Livros,41.74,2,83.48
7266,153,2024-08-01,Camiseta,Moda e Acessórios,52.41,1,52.41
7267,891,2024-11-27,Autoajuda,Livros,32.6,2,65.2
7268,1461,2023-09-11,Bolsa de Couro,Moda e Acessórios,175.69,1,175.69
7269,1297,2024-01-25,Panela de Pressão,Casa e Cozinha,153.08,1,153.08
7270,1292,2024-12-26,Notebook,Eletrônicos,2307.99,1,2307.99
7271,1133,2024-07-01,Cafeteira,Casa e Cozinha,122.55,4,490.2
7272,1312,2024-01-26,Fone de Ouvido,Eletrônicos,158.15,1,158.15
7273,839,2023-12-08,Cafeteira,Casa e Cozinha,130.37,4,521.48
7274,453,2024-10-20,Bicicleta Ergométrica,Esportes e Lazer,735.88,1,735.88
7275,383,2023-10-09,Bola de Futebol,Esportes e Lazer,65.88,1,65.88
7276,908,2025-01-10,Calça Jeans,Moda e Acessórios,125.09,1,125.09
7277,1318,2023-12-24,Biografia,Livros,54.68,2,109.36
7278,1128,2023-11-27,Cafeteira,Casa e Cozinha,119.95,4,479.8
7279,1287,2023-09-02,Notebook,Eletrônicos,2435.07,4,9740.28
7280,1014,2024-02-03,Cafeteira,Casa e Cozinha,116.79,1,116.79
7281,769,2024-01-26,Liquidificador,Casa e Cozinha,85.28,1,85.28
7282,691,2023-10-02,Carregador Portátil,Eletrônicos,81.88,1,81.88
7283,527,2024-09-25,Romance,Livros,36.39,1,36.39
7284,259,2025-07-06,Romance,Livros,34.73,1,34.73
7285,292,2024-08-27,Tablet,Eletrônicos,861.05,1,861.05
7286,966,2024-07-05,Ficção Científica,Livros,39.12,1,39.12
7287,730,2024-06-29,Ficção Científica,Livros,38.66,2,77.32
7288,1036,2025-01-08,Bolsa de Couro,Moda e Acessórios,165.13,4,660.52
7289,726,2024-04-24,Liquidificador,Casa e Cozinha,86.12,1,86.12
7290,1290,2025-05-10,Corda de Pular,Esportes e Lazer,19.55,5,97.75
7291,809,2025-06-30,Carregador Portátil,Eletrônicos,96.69,1,96.69
7292,352,2025-06-18,Tablet,Eletrônicos,848.96,1,848.96
7293,237,2024-06-01,Smartphone,Eletrônicos,1313.34,1,1313.34
7294,599,2023-08-02,Romance,Livros,38.14,3,114.42
7295,259,2023-08-01,Camiseta,Moda e Acessórios,53.53,1,53.53
7296,1284,2024-07-11,Calça Jeans,Moda e Acessórios,123.85,3,371.55
7297,806,2024-11-25,Biografia,Livros,54.98,2,109.96
7298,1207,2024-01-02,Ficção Científica,Livros,43.57,3,130.71
7299,990,2024-05-06,Notebook,Eletrônicos,2426.95,2,4853.9
7300,753,2024-07-30,Camiseta,Moda e Acessórios,49.26,2,98.52
7301,636,2024-08-17,Notebook,Eletrônicos,2275.42,2,4550.84
7302,1261,2024-05-23,Notebook,Eletrônicos,2307.43,3,6922.29
7303,699,2025-02-06,Autoajuda,Livros,28.04,1,28.04
7304,954,2023-08-14,Jogo de Pratos,Casa e Cozinha,106.37,1,106.37
7305,603,2023-11-24,Smartphone,Eletrônicos,1285.31,2,2570.62
7306,1120,2024-04-23,Biografia,Livros,53.46,4,213.84
7307,1006,2023-12-11,Panela de Pressão,Casa e Cozinha,157.03,5,785.15
7308,783,2024-06-12,Biografia,Livros,52.15,5,260.75
7309,593,2023-09-10,Smartwatch,Eletrônicos,463.31,2,926.62
7310,827,2025-01-08,Bola de Futebol,Esportes e Lazer,56.58,4,226.32
7311,650,2024-10-08,Calça Jeans,Moda e Acessórios,123.19,2,246.38
7312,1426,2023-12-05,Corda de Pular,Esportes e Lazer,21.33,1,21.33
7313,259,2024-02-24,Corda de Pular,Esportes e Lazer,19.92,2,39.84
7314,212,2025-07-20,Autoajuda,Livros,31.51,1,31.51
7315,1399,2024-06-08,Liquidificador,Casa e Cozinha,86.16,1,86.16
7316,605,2025-03-28,Fantasia,Livros,41.79,1,41.79
7317,1048,2025-05-19,Ficção Científica,Livros,38.17,1,38.17
7318,826,2024-09-28,Romance,Livros,37.46,5,187.3
7319,690,2024-03-26,Barraca de Camping,Esportes e Lazer,230.46,1,230.46
7320,1308,2024-03-09,Calça Jeans,Moda e Acessórios,110.62,1,110.62
7321,1003,2023-09-01,Romance,Livros,35.96,1,35.96
7322,220,2024-07-09,Cafeteira,Casa e Cozinha,120.17,5,600.85
7323,468,2025-04-29,Corda de Pular,Esportes e Lazer,20.26,4,81.04
7324,1163,2024-03-27,Calça Jeans,Moda e Acessórios,110.27,1,110.27
7325,631,2024-03-25,Aspirador de Pó,Casa e Cozinha,270.45,5,1352.25
7326,895,2025-04-25,Jogo de Pratos,Casa e Cozinha,95.63,5,478.15
7327,1028,2024-07-19,Fone de Ouvido,Eletrônicos,149.86,2,299.72
7328,1144,2025-05-21,Smartphone,Eletrônicos,1298.04,2,2596.08
7329,1441,2024-09-15,Fone de Ouvido,Eletrônicos,145.38,1,145.38
7330,1498,2023-08-06,Autoajuda,Livros,31.43,1,31.43
7331,1202,2024-06-19,Calça Jeans,Moda e Acessórios,119.32,1,119.32
7332,1340,2024-08-03,Bolsa de Couro,Moda e Acessórios,166.03,1,166.03
7333,1090,2024-01-26,Fantasia,Livros,49.34,1,49.34
7334,498,2024-01-19,Smartphone,Eletrônicos,1100.68,1,1100.68
7335,843,2024-01-25,Barraca de Camping,Esportes e Lazer,251.76,2,503.52
7336,967,2024-02-02,Fantasia,Livros,47.54,2,95.08
7337,1048,2024-10-09,Panela de Pressão,Casa e Cozinha,136.44,1,136.44
7338,592,2023-11-01,Smartwatch,Eletrônicos,538.61,1,538.61
7339,751,2025-02-28,Bolsa de Couro,Moda e Acessórios,164.07,1,164.07
7340,260,2024-05-12,Bola de Futebol,Esportes e Lazer,63.56,1,63.56
7341,409,2024-05-16,Panela de Pressão,Casa e Cozinha,140.28,1,140.28
7342,892,2023-11-18,Biografia,Livros,45.44,1,45.44
7343,394,2023-11-03,Aspirador de Pó,Casa e Cozinha,293.25,1,293.25
7344,1271,2023-09-27,Corda de Pular,Esportes e Lazer,18.33,2,36.66
7345,989,2024-11-22,Autoajuda,Livros,29.97,3,89.91
7346,276,2024-02-08,Notebook,Eletrônicos,2536.36,1,2536.36
7347,1401,2024-02-06,Tablet,Eletrônicos,748.71,5,3743.55
7348,1160,2024-01-26,Óculos de Sol,Moda e Acessórios,94.24,1,94.24
7349,655,2024-10-09,Liquidificador,Casa e Cozinha,78.48,1,78.48
7350,1087,2025-07-11,Bicicleta Ergométrica,Esportes e Lazer,635.43,2,1270.86
7351,1242,2024-04-03,Jogo de Pratos,Casa e Cozinha,102.97,1,102.97
7352,504,2024-07-04,Cafeteira,Casa e Cozinha,121.15,1,121.15
7353,171,2024-08-09,Biografia,Livros,46.84,1,46.84
7354,685,2023-11-08,Smartphone,Eletrônicos,1316.27,1,1316.27
7355,554,2025-02-10,Bolsa de Couro,Moda e Acessórios,190.96,1,190.96
7356,368,2025-06-03,Tênis,Moda e Acessórios,186.13,2,372.26
7357,1142,2025-06-15,Carregador Portátil,Eletrônicos,95.46,1,95.46
7358,458,2024-07-15,Tênis,Moda e Acessórios,215.34,1,215.34
7359,182,2024-01-30,Biografia,Livros,49.56,2,99.12
7360,950,2024-08-04,Smartwatch,Eletrônicos,522.43,1,522.43
7361,165,2025-03-28,Tablet,Eletrônicos,720.62,2,1441.24
7362,1379,2025-02-09,Liquidificador,Casa e Cozinha,79.23,1,79.23
7363,481,2025-06-19,Camiseta,Moda e Acessórios,45.73,3,137.19
7364,1112,2024-09-26,Cafeteira,Casa e Cozinha,128.78,1,128.78
7365,378,2025-05-14,Ficção Científica,Livros,40.83,3,122.49
7366,1274,2024-06-22,Smartwatch,Eletrônicos,451.46,1,451.46
7367,720,2025-03-29,Barraca de Camping,Esportes e Lazer,229.61,1,229.61
7368,185,2025-02-23,Aspirador de Pó,Casa e Cozinha,292.71,1,292.71
7369,547,2023-09-27,Cafeteira,Casa e Cozinha,114.64,3,343.92
7370,288,2024-06-15,Barraca de Camping,Esportes e Lazer,274.46,1,274.46
7371,1011,2024-08-30,Corda de Pular,Esportes e Lazer,20.71,4,82.84
7372,108,2024-10-09,Fantasia,Livros,49.02,1,49.02
7373,1037,2023-09-02,Camiseta,Moda e Acessórios,47.3,1,47.3
7374,596,2024-06-09,Notebook,Eletrônicos,2389.86,2,4779.72
7375,1182,2024-07-08,Romance,Livros,36.06,1,36.06
7376,1343,2025-03-04,Tênis,Moda e Acessórios,201.82,5,1009.1
7377,320,2025-05-15,Romance,Livros,32.25,1,32.25
7378,261,2025-06-02,Autoajuda,Livros,31.84,1,31.84
7379,108,2024-02-19,Tênis,Moda e Acessórios,187.4,1,187.4
7380,1164,2024-03-10,Bola de Futebol,Esportes e Lazer,63.35,1,63.35
7381,703,2024-09-22,Autoajuda,Livros,27.9,3,83.7
7382,168,2025-02-06,Fantasia,Livros,41.23,5,206.15
7383,1158,2023-12-20,Tênis,Moda e Acessórios,192.35,1,192.35
7384,649,2025-04-25,Carregador Portátil,Eletrônicos,90.12,4,360.48
7385,194,2023-10-18,Tablet,Eletrônicos,852.85,1,852.85
7386,1226,2025-07-22,Ficção Científica,Livros,42.82,1,42.82
7387,1146,2024-05-18,Óculos de Sol,Moda e Acessórios,97.21,1,97.21
7388,784,2024-03-31,Bicicleta Ergométrica,Esportes e Lazer,668.87,2,1337.74
7389,858,2023-09-30,Smartwatch,Eletrônicos,480.91,1,480.91
7390,628,2024-12-23,Smartwatch,Eletrônicos,503.58,5,2517.9
7391,1126,2024-12-21,Ficção Científica,Livros,40.85,1,40.85
7392,459,2025-06-26,Fone de Ouvido,Eletrônicos,143.11,1,143.11
7393,780,2023-12-11,Jogo de Pratos,Casa e Cozinha,107.94,5,539.7
7394,312,2024-04-01,Bolsa de Couro,Moda e Acessórios,183.97,1,183.97
7395,844,2024-11-12,Aspirador de Pó,Casa e Cozinha,305.29,2,610.58
7396,891,2023-10-12,Tablet,Eletrônicos,850.69,1,850.69
7397,644,2024-11-06,Bola de Futebol,Esportes e Lazer,62.34,1,62.34
7398,607,2025-07-01,Autoajuda,Livros,30.26,1,30.26
7399,363,2024-04-19,Liquidificador,Casa e Cozinha,78.79,1,78.79
7400,1423,2023-09-24,Liquidificador,Casa e Cozinha,80.97,1,80.97
7401,227,2023-08-08,Bicicleta Ergométrica,Esportes e Lazer,645.71,1,645.71
7402,650,2023-09-29,Bolsa de Couro,Moda e Acessórios,168.48,1,168.48
7403,685,2024-05-17,Panela de Pressão,Casa e Cozinha,160.39,1,160.39
7404,1136,2023-08-27,Biografia,Livros,51.15,2,102.3
7405,244,2024-11-06,Carregador Portátil,Eletrônicos,91.02,4,364.08
7406,478,2023-12-19,Carregador Portátil,Eletrônicos,96.72,4,386.88
7407,678,2024-02-16,Bola de Futebol,Esportes e Lazer,58.15,4,232.6
7408,719,2023-11-12,Tablet,Eletrônicos,858.71,2,1717.42
7409,355,2024-01-17,Romance,Livros,32.38,2,64.76
7410,636,2025-02-13,Corda de Pular,Esportes e Lazer,18.29,5,91.45
7411,1319,2024-12-04,Calça Jeans,Moda e Acessórios,111.24,4,444.96
7412,952,2024-04-10,Tablet,Eletrônicos,799.11,3,2397.33
7413,1397,2025-02-01,Bolsa de Couro,Moda e Acessórios,166.24,1,166.24
7414,937,2024-01-07,Biografia,Livros,48.7,3,146.1
7415,1398,2025-05-26,Autoajuda,Livros,30.82,2,61.64
7416,531,2023-08-30,Autoajuda,Livros,31.72,1,31.72
7417,229,2025-02-16,Tablet,Eletrônicos,742.58,5,3712.9
7418,1376,2024-09-07,Fantasia,Livros,48.95,1,48.95
7419,1089,2024-06-23,Jogo de Pratos,Casa e Cozinha,91.56,2,183.12
7420,998,2023-12-27,Bola de Futebol,Esportes e Lazer,62.95,3,188.85
7421,1352,2023-09-12,Notebook,Eletrônicos,2668.92,1,2668.92
7422,555,2025-02-01,Autoajuda,Livros,31.26,2,62.52
7423,1150,2025-03-17,Tablet,Eletrônicos,730.13,4,2920.52
7424,1157,2024-01-17,Óculos de Sol,Moda e Acessórios,94.05,1,94.05
7425,1329,2025-04-20,Romance,Livros,38.3,1,38.3
7426,314,2024-11-11,Aspirador de Pó,Casa e Cozinha,309.72,1,309.72
7427,110,2025-01-15,Romance,Livros,33.04,5,165.2
7428,759,2025-01-01,Smartwatch,Eletrônicos,488.56,1,488.56
7429,1058,2024-09-27,Panela de Pressão,Casa e Cozinha,162.59,1,162.59
7430,972,2024-03-13,Biografia,Livros,53.19,1,53.19
7431,1028,2025-02-28,Autoajuda,Livros,31.82,3,95.46
7432,164,2024-03-07,Fantasia,Livros,47.17,1,47.17
7433,349,2024-08-31,Autoajuda,Livros,32.17,2,64.34
7434,210,2025-04-06,Romance,Livros,32.77,1,32.77
7435,984,2024-05-07,Autoajuda,Livros,31.77,1,31.77
7436,1211,2024-01-30,Fantasia,Livros,42.71,3,128.13
7437,180,2023-11-04,Camiseta,Moda e Acessórios,50.9,1,50.9
7438,1191,2025-05-26,Tênis,Moda e Acessórios,190.7,1,190.7
7439,1060,2025-05-03,Barraca de Camping,Esportes e Lazer,250.86,2,501.72
7440,440,2024-09-27,Jogo de Pratos,Casa e Cozinha,91.26,1,91.26
7441,595,2024-04-28,Romance,Livros,35.37,1,35.37
7442,1270,2024-08-30,Biografia,Livros,52.71,1,52.71
7443,354,2023-11-05,Cafeteira,Casa e Cozinha,112.35,2,224.7
7444,252,2025-07-05,Fantasia,Livros,45.85,1,45.85
7445,421,2024-10-20,Autoajuda,Livros,31.22,1,31.22
7446,724,2023-09-21,Ficção Científica,Livros,43.52,3,130.56
7447,1236,2024-06-28,Bolsa de Couro,Moda e Acessórios,185.06,2,370.12
7448,1453,2024-05-12,Smartphone,Eletrônicos,1147.06,2,2294.12
7449,626,2025-04-23,Calça Jeans,Moda e Acessórios,123.08,1,123.08
7450,595,2025-01-28,Corda de Pular,Esportes e Lazer,19.56,2,39.12
7451,1097,2024-09-25,Romance,Livros,35.12,1,35.12
7452,910,2024-03-26,Autoajuda,Livros,31.42,1,31.42
7453,318,2024-11-17,Notebook,Eletrônicos,2557.59,3,7672.77
7454,1148,2024-07-04,Aspirador de Pó,Casa e Cozinha,293.66,2,587.32
7455,199,2024-02-13,Óculos de Sol,Moda e Acessórios,83.02,3,249.06
7456,419,2025-05-25,Óculos de Sol,Moda e Acessórios,97.2,1,97.2
7457,1154,2024-06-11,Jogo de Pratos,Casa e Cozinha,93.88,2,187.76
7458,710,2023-09-03,Biografia,Livros,54.54,1,54.54
7459,956,2025-01-23,Corda de Pular,Esportes e Lazer,20.55,1,20.55
7460,435,2024-12-19,Ficção Científica,Livros,38.56,1,38.56
7461,658,2024-01-24,Smartphone,Eletrônicos,1252.78,3,3758.34
7462,704,2025-03-15,Tablet,Eletrônicos,866.01,1,866.01
7463,469,2023-10-13,Óculos de Sol,Moda e Acessórios,91.14,2,182.28
7464,836,2024-04-10,Smartphone,Eletrônicos,1211.11,1,1211.11
7465,841,2024-08-04,Romance,Livros,32.38,1,32.38
7466,669,2025-01-01,Óculos de Sol,Moda e Acessórios,85.6,2,171.2
7467,1301,2025-05-07,Biografia,Livros,50.19,2,100.38
7468,663,2025-02-06,Corda de Pular,Esportes e Lazer,21.62,2,43.24
7469,139,2023-08-19,Camiseta,Moda e Acessórios,51.8,1,51.8
7470,517,2024-07-05,Liquidificador,Casa e Cozinha,87.17,1,87.17
7471,497,2023-12-15,Jogo de Pratos,Casa e Cozinha,104.56,1,104.56
7472,140,2025-04-04,Óculos de Sol,Moda e Acessórios,94.44,1,94.44
7473,649,2024-02-21,Jogo de Pratos,Casa e Cozinha,90.54,1,90.54
7474,1333,2023-12-10,Carregador Portátil,Eletrônicos,86.75,1,86.75
7475,416,2024-10-26,Carregador Portátil,Eletrônicos,93.77,1,93.77
7476,1082,2024-05-31,Panela de Pressão,Casa e Cozinha,162.36,1,162.36
7477,377,2023-10-21,Calça Jeans,Moda e Acessórios,108.78,1,108.78
7478,1304,2025-07-21,Corda de Pular,Esportes e Lazer,21.25,3,63.75
7479,1065,2025-03-09,Fantasia,Livros,47.08,2,94.16
7480,594,2024-05-03,Tênis,Moda e Acessórios,186.24,2,372.48
7481,317,2023-09-01,Cafeteira,Casa e Cozinha,118.25,1,118.25
7482,777,2024-06-10,Smartphone,Eletrônicos,1206.89,1,1206.89
7483,1435,2024-09-17,Bola de Futebol,Esportes e Lazer,64.58,3,193.74
7484,972,2023-09-09,Notebook,Eletrônicos,2286.97,2,4573.94
7485,667,2024-04-12,Autoajuda,Livros,29.64,1,29.64
7486,1074,2025-04-24,Carregador Portátil,Eletrônicos,88.56,2,177.12
7487,1041,2024-09-16,Biografia,Livros,50.23,1,50.23
7488,293,2024-01-19,Bicicleta Ergométrica,Esportes e Lazer,656.74,1,656.74
7489,917,2025-01-08,Barraca de Camping,Esportes e Lazer,258.5,1,258.5
7490,137,2023-10-14,Corda de Pular,Esportes e Lazer,19.05,1,19.05
7491,357,2024-10-20,Fantasia,Livros,48.79,2,97.58
7492,580,2025-03-17,Camiseta,Moda e Acessórios,53.3,1,53.3
7493,1143,2025-06-09,Notebook,Eletrônicos,2411.68,1,2411.68
7494,1422,2024-11-14,Jogo de Pratos,Casa e Cozinha,101.74,1,101.74
7495,652,2023-10-31,Smartphone,Eletrônicos,1105.34,1,1105.34
7496,1185,2023-11-20,Autoajuda,Livros,27.23,1,27.23
7497,1125,2024-01-06,Romance,Livros,38.01,1,38.01
7498,978,2025-01-22,Fone de Ouvido,Eletrônicos,153.93,1,153.93
7499,1499,2024-02-20,Autoajuda,Livros,32.38,1,32.38
7500,728,2024-02-21,Smartphone,Eletrônicos,1232.64,3,3697.92
7501,960,2025-04-28,Aspirador de Pó,Casa e Cozinha,317.88,4,1271.52
7502,587,2024-05-14,Bola de Futebol,Esportes e Lazer,65.62,1,65.62
7503,1475,2024-03-01,Fantasia,Livros,41.91,2,83.82
7504,1290,2023-09-27,Autoajuda,Livros,32.18,3,96.54
7505,1423,2025-02-23,Bolsa de Couro,Moda e Acessórios,185.56,1,185.56
7506,810,2024-04-15,Calça Jeans,Moda e Acessórios,124.68,1,124.68
7507,1277,2025-05-10,Autoajuda,Livros,29.33,4,117.32
7508,1197,2024-01-02,Fone de Ouvido,Eletrônicos,156.76,1,156.76
7509,719,2025-02-07,Panela de Pressão,Casa e Cozinha,153.42,2,306.84
7510,1334,2023-11-01,Calça Jeans,Moda e Acessórios,109.92,1,109.92
7511,1393,2024-11-26,Cafeteira,Casa e Cozinha,124.16,1,124.16
7512,863,2024-01-08,Ficção Científica,Livros,40.76,1,40.76
7513,324,2023-08-05,Ficção Científica,Livros,43.0,3,129.0
7514,1235,2024-05-10,Óculos de Sol,Moda e Acessórios,95.47,1,95.47
7515,1393,2024-06-09,Calça Jeans,Moda e Acessórios,128.02,1,128.02
7516,502,2024-11-09,Bicicleta Ergométrica,Esportes e Lazer,741.06,3,2223.18
7517,1123,2024-11-17,Óculos de Sol,Moda e Acessórios,96.25,3,288.75
7518,1497,2024-03-04,Ficção Científica,Livros,39.96,1,39.96
7519,1161,2024-12-02,Calça Jeans,Moda e Acessórios,113.29,1,113.29
7520,274,2023-10-28,Barraca de Camping,Esportes e Lazer,242.75,3,728.25
7521,978,2023-08-17,Óculos de Sol,Moda e Acessórios,95.82,2,191.64
7522,1360,2024-07-05,Smartphone,Eletrônicos,1210.67,1,1210.67
7523,726,2023-09-12,Barraca de Camping,Esportes e Lazer,246.71,1,246.71
7524,311,2025-07-05,Bicicleta Ergométrica,Esportes e Lazer,661.69,1,661.69
7525,632,2023-10-06,Óculos de Sol,Moda e Acessórios,88.65,1,88.65
7526,944,2023-10-11,Fantasia,Livros,42.29,1,42.29
7527,1099,2024-12-14,Camiseta,Moda e Acessórios,49.56,5,247.8
